"block","mprec","pct_block"
"060971512063021","0200088",0.006190
"060971512063007","0200088",1
"060971512063005","0200088",0.000005
"060971512063028","0200088",0.000001
"060971512063011","0200088",1
"060971512063020","0200088",1
"060971512063010","0200088",1
"060971512063012","0200088",1
"060971512063009","0200088",1
"060971512063013","0200088",1
"060971512063019","0200088",0.000001
"060971535011006","0200088",0.000008
"060971512063014","0200088",1
"060971512063018","0200088",1
"060971512063016","0200088",1
"060971512063029","0200088",1
"060971512063015","0200088",1
"060971512063017","0200088",1
"060971535011007","0200088",1
"060971512063033","0200088",0.000001
"060971535013010","0200088",0.000008
"060971512063030","0200088",0.000002
"060971512062004","0200088",1
"060971512062005","0200088",1
"060971512062008","0200088",0.000027
"060971512062002","0200088",0.000001
"060971512062006","0200088",1
"060971512062007","0200088",1
"060971512062015","0200088",1
"060971512062016","0200088",1
"060971535013019","0200087",0.000001
"060971511001001","0200087",1
"060971516012017","0100199",0.000004
"060971516021006","0100199",1
"060971516021007","0100199",0.000007
"060971516021005","0100199",1
"060971516021010","0100199",0.000014
"060971516021001","0100199",0.000009
"060971516023032","0100199",1
"060971516023018","0100199",1
"060971516023035","0100199",1
"060971516021004","0100199",1
"060971516023034","0100199",1
"060971516023033","0100199",1
"060971516021002","0100199",1
"060971515031011","0100199",0.000213
"060971516021018","0100199",0.000003
"060971516021003","0100199",1
"060971516023036","0100199",1
"060971503051007","0100198",0.000013
"060971503051009","0100198",0.000002
"060971503062002","0100198",0.000006
"060971503063013","0100198",0.000693
"060971503063012","0100198",0.000001
"060971503063010","0100198",0.149331
"060971535013015","0200080",0.341291
"060971503063009","0100191",1
"060971503063001","0100191",0.382802
"060971505022026","0100191",0.096794
"060971503063004","0100191",0.017943
"060971502052000","0100191",0.018838
"060971505022026","0100190",0.000001
"060971505022020","0100190",0.222458
"060971505022027","0100190",0.408695
"060971503063001","0100190",0.456249
"060971505022026","0100190",0.867923
"060971505022025","0100190",1
"060971505022021","0100190",1
"060971503063000","0100190",0.993650
"060971505022023","0100190",1
"060971505022024","0100190",1
"060971502052000","0100190",0.001123
"060971503063001","0100193",0.026413
"060971505022026","0100193",0.000451
"060971503063004","0100193",0.007443
"060971503063003","0100193",0.131451
"060971503063001","0100192",0.042596
"060971505022026","0100192",0.000001
"060971505022009","0100195",0.000002
"060971505022029","0100195",0.000001
"060971505012041","0100195",0.000046
"060971505021000","0100195",0.000028
"060971505022022","0100195",1
"060971505022020","0100195",0.280284
"060971505022016","0100195",0.478288
"060971505022017","0100195",0.000004
"060971505022001","0100195",1
"060971505022004","0100195",0.981104
"060971505021001","0100195",0.000001
"060971503063001","0100194",0.014141
"060971503063015","0100194",0.000001
"060971503063002","0100197",0.000001
"060971503063003","0100197",0.256155
"060971505022020","0100196",0.362940
"060971505022016","0100196",0.506581
"060971505022004","0100196",0.000377
"060971505022018","0100196",0.989644
"060971505022019","0100196",0.951394
"060971503063000","0100196",0.001213
"060971506074001","0200079",0.000025
"060971506074000","0200079",1
"060971513091006","0200078",0.000002
"060971503031004","0200078",0.000001
"060971506123002","0200078",0.999992
"060971506123024","0200078",1
"060971506123008","0200078",0.000003
"060971506123012","0200078",0.000001
"060971506123000","0200078",0.938136
"060971503031002","0200078",0.088335
"060971506123006","0200078",1
"060971506123001","0200078",1
"060971506123005","0200078",1
"060971506123010","0200078",1
"060971506123003","0200078",1
"060971506123007","0200078",1
"060971506123004","0200078",0.000001
"060971506123009","0200078",1
"060971506123025","0200078",0.030962
"060971506123026","0200078",0.023328
"060971510003004","0200071",0.000001
"060971510003005","0200071",0.283761
"060971535014000","0200070",0.592412
"060971535012000","0200070",0.007929
"060971506123017","0200073",0.959939
"060971513091015","0200073",0.002152
"060971512051001","0200073",1
"060971506123019","0200073",1
"060971506123018","0200073",0.888036
"060971512051000","0200073",0.711059
"060971506123015","0200073",0.000001
"060971506072000","0200073",0.000002
"060971506123017","0200073",0.000008
"060971511001032","0200072",0.230440
"060971511001033","0200072",1
"060971511003004","0200072",1
"060971511001044","0200072",1
"060971511003003","0200072",0.475893
"060971511002008","0200072",0.518006
"060971511003005","0200072",1
"060971511001057","0200072",1
"060971511001056","0200072",1
"060971511003007","0200072",1
"060971511003006","0200072",0.720797
"060971511001053","0200072",0.000686
"060971506123018","0200075",0.000002
"060971512051012","0200075",0.433065
"060971512051012","0200075",0.000004
"060971506072001","0200074",1
"060971506072004","0200074",0.000063
"060971506072000","0200074",0.711741
"060971506123018","0200077",0.000001
"060971506072000","0200077",0.085062
"060971512051011","0200076",0.000001
"060971506123018","0200076",0.070070
"060971512051000","0200076",0.288941
"060971512051012","0200076",0.565271
"060971505021004","0100188",0.000001
"060971505022020","0100188",0.134318
"060971505022027","0100188",0.591305
"060971503063001","0100188",0.029293
"060971505022026","0100188",0.034831
"060971503051000","0100188",0.000001
"060971503063015","0100188",0.000024
"060971503063013","0100187",0.999307
"060971503063010","0100187",0.200605
"060971503062003","0100187",0.000020
"060971503063011","0100187",0.000002
"060971503063001","0100189",0.031825
"060971503051004","0100189",0.000001
"060971503063003","0100189",0.000001
"060971505012010","0100180",1
"060971501003047","0100182",0.160508
"060971506123055","0100182",0.000006
"060971503053000","0100181",1
"060971503051009","0100181",0.000008
"060971503053002","0100181",1
"060971503053008","0100181",1
"060971503053001","0100181",1
"060971503051008","0100181",0.000001
"060971503053003","0100181",0.000001
"060971503063001","0100184",0.016157
"060971502052000","0100184",0.113624
"060971502052000","0100184",0.000028
"060971502062002","0100183",0.009859
"060971502062005","0100183",0.253187
"060971502052003","0100183",1
"060971502052000","0100183",0.237187
"060971502062000","0100183",0.000243
"060971502061000","0100183",0.997473
"060971539051012","0400071",0.378665
"060971526011006","0100186",0.000169
"060971538073010","0100186",0.000043
"060971527011001","0100186",0.000011
"060971526011005","0100186",1
"060971526021023","0100186",1
"060971538073022","0100186",0.000003
"060971526011014","0100186",1
"060971526011004","0100186",0.000023
"060971526021022","0100186",1
"060971526021021","0100186",0.998209
"060971526011006","0100186",0.999830
"060971526011007","0100186",0.000022
"060971526011020","0100186",1
"060971526011009","0100186",0.000001
"060971526011013","0100186",1
"060971526011018","0100186",0.329189
"060971527011012","0100186",0.000003
"060971526011017","0100186",0.768000
"060971526011011","0100186",1
"060971526011019","0100186",1
"060971526011016","0100186",1
"060971526021021","0100186",0.001773
"060971541004052","0400070",0.000001
"060971538073001","0400070",0.394602
"060971539051011","0400070",0.000001
"060971538073002","0400070",1
"060971513091021","0100185",0.000939
"060971513091011","0100185",0.000001
"060971513091016","0100185",0.001136
"060971506123017","0100185",0.022275
"060971513091019","0100185",1
"060971513091015","0100185",0.997848
"060971513091020","0100185",1
"060971513091021","0100185",0.646702
"060971513091017","0100185",0.000001
"060971513115014","0100185",0.000007
"060971512051001","0100185",0.000007
"060971506123014","0100185",0.000001
"060971530023016","0310035",0.000023
"060971530033000","0310035",0.396747
"060971530032003","0310035",0.012875
"060971520001019","0310034",0.000001
"060971530023008","0310034",0.000002
"060971520001031","0310034",1
"060971520001018","0310034",1
"060971520001020","0310034",1
"060971520001030","0310034",1
"060971520001029","0310034",0.000003
"060971530032003","0310037",0.277286
"060971530023022","0310036",0.000211
"060971530033001","0310036",0.163654
"060971514061005","0310039",0.155482
"060971514061006","0310039",1
"060971530023016","0310038",0.115680
"060971530023018","0310038",0.000001
"060971530023022","0310038",1
"060971530023015","0310038",0.000001
"060971530033000","0310038",0.603254
"060971530033001","0310038",0.836345
"060971530033002","0310038",1
"060971530032003","0310038",0.477161
"060971539053016","0400069",0.962478
"060971539053015","0400069",0.000011
"060971520002019","0310031",0.465257
"060971520001045","0310031",0.000001
"060971522013006","0310030",0.000001
"060971522013005","0310030",1
"060971522013004","0310030",1
"060971522013003","0310030",0.505054
"060971522012010","0310030",0.000001
"060971522012012","0310030",0.000001
"060971522013008","0310030",1
"060971522013009","0310030",1
"060971522013010","0310030",1
"060971522012016","0310030",1
"060971522012015","0310030",1
"060971522012014","0310030",1
"060971522012017","0310030",1
"060971522012018","0310030",1
"060971522013014","0310030",1
"060971522013011","0310030",1
"060971522013012","0310030",1
"060971522013013","0310030",1
"060971523002017","0310030",0.000001
"060971522031002","0310030",0.000027
"060971522014003","0310030",0.000001
"060971522014004","0310030",0.000001
"060971522014005","0310030",0.000016
"060971530014000","0310033",0.000001
"060971530024000","0310033",1
"060971530024009","0310033",1
"060971530024007","0310033",1
"060971530024003","0310033",1
"060971530024001","0310033",1
"060971520001008","0310033",0.000004
"060971530024008","0310033",1
"060971530024005","0310033",1
"060971530024013","0310033",0.000013
"060971530024004","0310033",1
"060971530024002","0310033",1
"060971530024012","0310033",0.000002
"060971530024006","0310033",1
"060971530024014","0310033",1
"060971530024015","0310033",1
"060971530025002","0310033",1
"060971530025001","0310033",1
"060971530023003","0310033",1
"060971530025003","0310033",1
"060971530023002","0310033",1
"060971530025006","0310033",1
"060971520001009","0310033",0.890984
"060971530025005","0310033",1
"060971530025000","0310033",1
"060971520001010","0310033",0.296228
"060971530025007","0310033",1
"060971530023000","0310033",1
"060971530025009","0310033",1
"060971530025010","0310033",1
"060971530023005","0310033",1
"060971530023001","0310033",1
"060971530025008","0310033",1
"060971530023012","0310033",1
"060971530023004","0310033",1
"060971530023013","0310033",1
"060971530023008","0310033",1
"060971520001031","0310033",0.000005
"060971530023006","0310033",1
"060971530023020","0310033",1
"060971520001018","0310033",0.000004
"060971530023007","0310033",1
"060971530023019","0310033",1
"060971530023009","0310033",1
"060971530023017","0310033",1
"060971520001030","0310033",0.000005
"060971530023021","0310033",1
"060971530023016","0310033",0.884297
"060971530023018","0310033",1
"060971530023010","0310033",1
"060971530023011","0310033",1
"060971520001029","0310033",0.000006
"060971530023022","0310033",0.000004
"060971530023014","0310033",1
"060971530023015","0310033",1
"060971530032001","0310033",1
"060971530032002","0310033",1
"060971531041001","0310033",0.000008
"060971530032000","0310033",1
"060971519004009","0310033",0.000003
"060971531041000","0310033",0.000013
"060971527023007","0400062",0.357934
"060971527023009","0400062",1
"060971527023011","0400062",1
"060971527023008","0400062",0.518251
"060971527023012","0400062",0.527058
"060971527023010","0400062",1
"060971501002022","0100133",1
"060971501002019","0100133",0.925834
"060971506123040","0100133",0.029056
"060971506123033","0100133",0.098980
"060971501002020","0100133",0.676827
"060971501002021","0100133",0.000198
"060971514061005","0310032",0.844509
"060971514061004","0310032",0.000053
"060971541003094","0400061",0.000838
"060971527023022","0400064",0.518388
"060971527023023","0400064",0.000049
"060971528011004","0400064",0.000001
"060971501003054","0100132",0.892498
"060971501003055","0100132",0.874020
"060971501003062","0100132",0.002510
"060971501003038","0100132",0.000001
"060971501003037","0100132",0.000001
"060971501003051","0100132",1
"060971501003053","0100132",1
"060971501003046","0100132",1
"060971501003044","0100132",0.000026
"060971501003045","0100132",0.988702
"060971501003060","0100132",1
"060971501003049","0100132",1
"060971501003050","0100132",1
"060971501003048","0100132",1
"060971501003047","0100132",0.839490
"060971501003052","0100132",0.987333
"060971506123055","0100132",0.000002
"060971527024017","0400063",0.025269
"060971527024021","0400063",0.037718
"060971527024030","0400063",1
"060971527024026","0400063",0.000743
"060971527024018","0400063",1
"060971527024034","0400063",0.007175
"060971527024035","0400063",0.005768
"060971501002020","0100135",0.014629
"060971501002021","0100135",1
